"weight";"word";"color";"url"
"2";"ladygaga";"";""
"2";"laptop";"";""
"2";"Lauderdale";"";""
"2";"laugh";"";""
"2";"Lax";"";""
"2";"layover";"";""
"2";"leaves";"";""
"2";"leaving";"";""
"2";"leg";"";""
"2";"less";"";""
"2";"lets";"";""
"2";"LGA";"";""
"2";"LHR";"";""
"2";"literally";"";""
"2";"London";"";""
"2";"Long";"";""
"2";"LOVED";"";""
"2";"lovejetblue";"";""
"2";"Lovely";"";""
"2";"lower";"";""
"2";"luggage";"";""
"2";"Luv";"";""
"2";"Mad";"";""
"2";"major";"";""
"2";"Making";"";""
"2";"managed";"";""
"2";"management";"";""
"2";"March";"";""
"2";"Maria!â";"";""
"2";"Marie";"";""
"2";"marks";"";""
"2";"maryella_green";"";""
"2";"match";"";""
"2";"May";"";""
"2";"maybe";"";""
"2";"means";"";""
"2";"medal";"";""
"2";"Media";"";""
"2";"members";"";""
"2";"menu";"";""
"2";"miami";"";""
"2";"Milan";"";""
"2";"mileage";"";""
"2";"military";"";""
"2";"minor";"";""
"2";"mins";"";""
"2";"mint";"";""
"2";"minute";"";""
"2";"miracle";"";""
"2";"mission";"";""
"2";"mom";"";""
"2";"Monday";"";""
"2";"months";"";""
"2";"moon";"";""
"2";"Mother";"";""
"2";"mountains";"";""
"2";"MVP";"";""
"2";"names";"";""
"2";"needed";"";""
"2";"nicely";"";""
"2";"nicest";"";""
"2";"none";"";""
"2";"Norma";"";""
"2";"notification";"";""
"2";"NOW";"";""
"2";"nuts";"";""
"2";"Oakland";"";""
"2";"offers";"";""
"2";"old";"";""
"2";"one-way";"";""
"2";"onto";"";""
"2";"opening";"";""
"2";"option";"";""
"2";"oscars";"";""
"2";"oscars2015";"";""
"2";"others";"";""
"2";"otherwise";"";""
"2";"oui";"";""
"2";"outside";"";""
"2";"painless";"";""
"2";"Palm";"";""
"2";"passenger";"";""
"2";"Passion";"";""
"2";"paying";"";""
"2";"Peace";"";""
"2";"Perhaps";"";""
"2";"personalized";"";""
"2";"phenomenal";"";""
"2";"Philadelphia";"";""
"2";"philly";"";""
"2";"Phoenix";"";""
"2";"photo";"";""
"2";"photos";"";""
"2";"Phx";"";""
"2";"picked";"";""
"2";"PIT";"";""
"2";"place";"";""
"2";"pleasantly";"";""
"2";"Plus";"";""
"2";"positive";"";""
"2";"practice";"";""
"2";"praise";"";""
"2";"preboard";"";""
"2";"prefer";"";""
"2";"premium";"";""
"2";"prices";"";""
"2";"pricey";"";""
"2";"PrincessHalf";"";""
"2";"private";"";""
"2";"pro";"";""
"2";"Probably";"";""
"2";"problems";"";""
"2";"product";"";""
"2";"professionals";"";""
"2";"ProfessorpaUL15";"";""
"2";"program";"";""
"2";"promise";"";""
"2";"props";"";""
"2";"Puerto";"";""
"2";"pulling";"";""
"2";"putting";"";""
"2";"questions";"";""
"2";"Rachel";"";""
"2";"rather";"";""
"2";"re-booked";"";""
"2";"recognition";"";""
"2";"recommend";"";""
"2";"RedCarpet";"";""
"2";"reimbursed";"";""
"2";"relaxing";"";""
"2";"representative";"";""
"2";"represents";"";""
"2";"rescheduling";"";""
"2";"resoled";"";""
"2";"respect";"";""
"2";"Rico";"";""
"2";"RIGHT";"";""
"2";"Robert";"";""
"2";"Robin";"";""
"2";"rollercoaster";"";""
"2";"rough";"";""
"2";"roxydigital";"";""
"2";"runway";"";""
"2";"Safety";"";""
"2";"SanFrancisco";"";""
"2";"satisfied";"";""
"2";"save";"";""
"2";"says";"";""
"2";"scavenger";"";""
"2";"school";"";""
"2";"SEA";"";""
"2";"seated";"";""
"2";"Seats";"";""
"2";"Sedholm";"";""
"2";"SEE";"";""
"2";"seem";"";""
"2";"seems";"";""
"2";"selfie";"";""
"2";"sense";"";""
"2";"Shawn";"";""
"2";"shortly";"";""
"2";"shoutout";"";""
"2";"sign";"";""
"2";"similar";"";""
"2";"simply";"";""
"2";"single";"";""
"2";"SJC";"";""
"2";"sky";"";""
"2";"slowing";"";""
"2";"snack";"";""
"2";"Social";"";""
"2";"sold";"";""
"2";"solved";"";""
"2";"somehow";"";""
"2";"son";"";""
"2";"Sounds";"";""
"2";"spelling";"";""
"2";"spend";"";""
"2";"spoke";"";""
"2";"star";"";""
"2";"starting";"";""
"2";"stay";"";""
"2";"steps";"";""
"2";"stewardess";"";""
"2";"Stop";"";""
"2";"story";"";""
"2";"streaming";"";""
"2";"stress";"";""
"2";"success";"";""
"2";"suck";"";""
"2";"sunshine";"";""
"2";"supposed";"";""
"2";"Susan";"";""
"2";"swivel";"";""
"2";"system";"";""
"2";"systems";"";""
"2";"tail";"";""
"2";"takes";"";""
"2";"Tammy";"";""
"2";"Terminal";"";""
"2";"terribly";"";""
"2";"thankfully";"";""
"2";"Things";"";""
"2";"thnx";"";""
"2";"thought";"";""
"2";"throughout";"";""
"2";"Thursday";"";""
"2";"til";"";""
"2";"TONIGHT";"";""
"2";"Top";"";""
"2";"traveling";"";""
"2";"treated";"";""
"2";"TrueBlueLove";"";""
"2";"truly";"";""
"2";"Truly";"";""
"2";"trv..Love";"";""
"2";"TSA";"";""
"2";"Tuesday";"";""
"2";"turning";"";""
"2";"TV";"";""
"2";"tweeted";"";""
"2";"tweets";"";""
"2";"unitedairlines";"";""
"2";"UnitedAirlines";"";""
"2";"updates";"";""
"2";"upgrades";"";""
"2";"Used";"";""
"2";"using";"";""
"2";"usual";"";""
"2";"vaca";"";""
"2";"value";"";""
"2";"videos";"";""
"2";"views";"";""
"2";"w/o";"";""
"2";"watch";"";""
"2";"water";"";""
"2";"Way";"";""
"2";"ways";"";""
"2";"wheelsup";"";""
"2";"whenever";"";""
"2";"Whoa";"";""
"2";"Wi-Fi";"";""
"2";"Wifi";"";""
"2";"wing";"";""
"2";"wings";"";""
"2";"WinterWeather";"";""
"2";"woman";"";""
"2";"won";"";""
"2";"woohoo";"";""
"2";"worker";"";""
"2";"workers";"";""
"2";"World";"";""
"2";"worried";"";""
"2";"worth";"";""
"2";"WSJ";"";""
"2";"yall";"";""
"2";"Year";"";""
"2";"yep";"";""
"2";"YES";"";""
"2";"yes,so";"";""
"2";"you.....you";"";""
"2";"young";"";""
"2";"Yvonne";"";""
"2";"YYZ";"";""
"2";"ðŸŒ";"";""
"2";"ðŸŽ";"";""
"2";"ðŸ‘ðŸ‘ðŸ";"";""
"2";"ðŸ‘ŒðŸ‘ŒðŸ‘Œ";"";""
"2";"ðŸ‡§ðŸ‘&amp;nbsp;ðŸ";"";""
"2";"Šâœˆï";"";""
"2";"ŠðŸ";"";""
"2";"ƒðŸ";"";""
"1";"0";"";""
"1";"10-minute";"";""
"1";"11:10p";"";""
"1";"12B";"";""
"1";"1pm";"";""
"1";"25,367";"";""
"1";"25-oct";"";""
"1";"25mn";"";""
"1";"2k424j0";"";""
"1";"2maro";"";""
"1";"41G";"";""
"1";"48hrs";"";""
"1";"4helped";"";""
"1";"4hr";"";""
"1";"5amMisery";"";""
"1";"6-8";"";""
"1";"A320's";"";""
"1";"AA138";"";""
"1";"AA153";"";""
"1";"AA1679";"";""
"1";"AA2416";"";""
"1";"AA3230";"";""
"1";"AATeam";"";""
"1";"ABCLetJetBlueStreamFeed";"";""
"1";"ABCNetwork";"";""
"1";"accommodate";"";""
"1";"accommodating";"";""
"1";"actions";"";""
"1";"Actually";"";""
"1";"addtl";"";""
"1";"Admiral";"";""
"1";"Admiral's";"";""
"1";"Admirals";"";""
"1";"admirals";"";""
"1";"adore";"";""
"1";"again!â";"";""
"1";"age";"";""
"1";"Agents";"";""
"1";"ago...â€œ@JetBlue";"";""
"1";"agt";"";""
"1";"aha";"";""
"1";"ahem";"";""
"1";"Ahoy";"";""
"1";"airbus";"";""
"1";"airline's";"";""
"1";"AirTahitiNui";"";""
"1";"airways";"";""
"1";"Alabama";"";""
"1";"alcohol";"";""
"1";"Alex";"";""
"1";"Alicia";"";""
"1";"AllYouCanJetPass";"";""
"1";"alright";"";""
"1";"alsoyayforsnacks";"";""
"1";"alternatively";"";""
"1";"although";"";""
"1";"ALWAYS";"";""
"1";"alynewton";"";""
"1";"AmazingFlightCrew";"";""
"1";"amenities";"";""
"1";"AmericanAir's";"";""
"1";"americanairlines";"";""
"1";"americanforlife";"";""
"1";"americanview";"";""
"1";"AmericanView";"";""
"1";"amexserve";"";""
"1";"Amiga";"";""
"1";"amount";"";""
"1";"amp;&amp;amp;amp";"";""
"1";"amybruni";"";""
"1";"angel";"";""
"1";"annual";"";""
"1";"answering";"";""
"1";"Anywhere";"";""
"1";"apologize";"";""
"1";"applepay";"";""
"1";"Appleton";"";""
"1";"apron";"";""
"1";"arbitrary";"";""
"1";"asked";"";""
"1";"athletes";"";""
"1";"Atlantic";"";""
"1";"attendant(Eliz";"";""
"1";"attended";"";""
"1";"autoresponse";"";""
"1";"avail";"";""
"1";"awake";"";""
"1";"awesomeness";"";""
"1";"awful";"";""
"1";"Awww";"";""
"1";"BACK;)ðŸ";"";""
"1";"backhome";"";""
"1";"Bahamas";"";""
"1";"Baltimore";"";""
"1";"banana";"";""
"1";"bank";"";""
"1";"Barriers";"";""
"1";"basic";"";""
"1";"BDL";"";""
"1";"beach";"";""
"1";"bearable";"";""
"1";"beating";"";""
"1";"Becky";"";""
"1";"BedofRoses";"";""
"1";"beefjerky";"";""
"1";"begin";"";""
"1";"behavior";"";""
"1";"Believe";"";""
"1";"beloved";"";""
"1";"bershawnjackson";"";""
"1";"bestdressed";"";""
"1";"bet";"";""
"1";"Betty";"";""
"1";"beverages";"";""
"1";"bevies";"";""
"1";"BFF";"";""
"1";"BIG";"";""
"1";"biggie";"";""
"1";"birder";"";""
"1";"blessed";"";""
"1";"Blizzue";"";""
"1";"BloodyMary";"";""
"1";"bluecarpet";"";""
"1";"BlueHerosâ";"";""
"1";"Blushing";"";""
"1";"BoeingAirplanes";"";""
"1";"Bonnie";"";""
"1";"bonus";"";""
"1";"BOOKS";"";""
"1";"boots";"";""
"1";"border";"";""
"1";"Bos";"";""
"1";"Bos&amp;amp;gt;jfk";"";""
"1";"BOS-MCO";"";""
"1";"bostongarden";"";""
"1";"BostonLogan";"";""
"1";"bottles";"";""
"1";"bound";"";""
"1";"Brand";"";""
"1";"BrandLoveAffair";"";""
"1";"brave";"";""
"1";"Breaking";"";""
"1";"Brittany";"";""
"1";"brothaaaaaa";"";""
"1";"Buffalo-Niagara";"";""
"1";"bussines";"";""
"1";"busy";"";""
"1";"buying";"";""
"1";"bwi/Bos";"";""
"1";"C14";"";""
"1";"c19";"";""
"1";"c26";"";""
"1";"Calderon";"";""
"1";"Calling";"";""
"1";"Candace";"";""
"1";"cannedtweet";"";""
"1";"captured";"";""
"1";"CARE";"";""
"1";"Carlton";"";""
"1";"carriers";"";""
"1";"carry";"";""
"1";"cars";"";""
"1";"case";"";""
"1";"Catering";"";""
"1";"catsanddogslivingtogether";"";""
"1";"causing";"";""
"1";"celebrate";"";""
"1";"chair";"";""
"1";"chairs";"";""
"1";"champagne";"";""
"1";"Charleston";"";""
"1";"charter";"";""
"1";"chats";"";""
"1";"cheated";"";""
"1";"Chicago.Thanks";"";""
"1";"chief";"";""
"1";"ChillyCVZ";"";""
"1";"chips";"";""
"1";"choose";"";""
"1";"civilized";"";""
"1";"clarifying";"";""
"1";"Clarkey_19";"";""
"1";"Clean";"";""
"1";"cleaning";"";""
"1";"cleared";"";""
"1";"CLOSE";"";""
"1";"clouds";"";""
"1";"clubs";"";""
"1";"code";"";""
"1";"coffee...at";"";""
"1";"coincidence";"";""
"1";"Coles";"";""
"1";"college";"";""
"1";"colored";"";""
"1";"comfortably";"";""
"1";"commend";"";""
"1";"commute";"";""
"1";"comp";"";""
"1";"competitor";"";""
"1";"complainer";"";""
"1";"Completely";"";""
"1";"completing";"";""
"1";"concerns";"";""
"1";"consistent";"";""
"1";"contact";"";""
"1";"contactcej";"";""
"1";"contain";"";""
"1";"contentmarketing";"";""
"1";"continues";"";""
"1";"convenience";"";""
"1";"cookie";"";""
"1";"Corporation";"";""
"1";"corrected";"";""
"1";"Cory";"";""
"1";"costumer";"";""
"1";"cot";"";""
"1";"couldnt";"";""
"1";"count";"";""
"1";"Counting";"";""
"1";"County";"";""
"1";"court";"";""
"1";"cousin";"";""
"1";"cramped";"";""
"1";"crew...now";"";""
"1";"crosswinds";"";""
"1";"Cuba";"";""
"1";"current";"";""
"1";"currently";"";""
"1";"CXL";"";""
"1";"D.Dean";"";""
"1";"daddy";"";""
"1";"DAI_President";"";""
"1";"dandy";"";""
"1";"danger";"";""
"1";"Dare";"";""
"1";"DART";"";""
"1";"dartmedia";"";""
"1";"Dawn";"";""
"1";"dawn";"";""
"1";"Dawn_Davis";"";""
"1";"days!No";"";""
"1";"Dca";"";""
"1";"deicing";"";""
"1";"Delaney";"";""
"1";"delayedl";"";""
"1";"delicious";"";""
"1";"DELIVER";"";""
"1";"deliver";"";""
"1";"DEN-DFW";"";""
"1";"DeniseJTaylor";"";""
"1";"departed";"";""
"1";"dept";"";""
"1";"details--that";"";""
"1";"Detroit";"";""
"1";"devices";"";""
"1";"digital";"";""
"1";"direction";"";""
"1";"directly";"";""
"1";"DIRECTTV";"";""
"1";"disabledtraveler";"";""
"1";"disappoints";"";""
"1";"distributor";"";""
"1";"Div";"";""
"1";"DNX58V";"";""
"1";"doesnt";"";""
"1";"doke";"";""
"1";"dollar";"";""
"1";"DONE";"";""
"1";"dontchangeathing";"";""
"1";"down..Thanks";"";""
"1";"Due";"";""
"1";"duty";"";""
"1";"dwell";"";""
"1";"eat";"";""
"1";"eatgregeat";"";""
"1";"Eliz";"";""
"1";"Eliza";"";""
"1";"elsewhere";"";""
"1";"emaleesugano";"";""
"1";"encouragement";"";""
"1";"ends";"";""
"1";"Energy";"";""
"1";"engaging";"";""
"1";"enhance";"";""
"1";"entertainment";"";""
"1";"equal";"";""
"1";"err";"";""
"1";"Espinosa";"";""
"1";"ESPN_CoachMack";"";""
"1";"eternity";"";""
"1";"Ethan";"";""
"1";"etiquette";"";""
"1";"EvenMoreSpace";"";""
"1";"EvenMoreView";"";""
"1";"Eventually";"";""
"1";"Ever";"";""
"1";"Everyone's";"";""
"1";"everything's";"";""
"1";"EverythingsGonnaBeAlright";"";""
"1";"ExceptionalService";"";""
"1";"Exciting";"";""
"1";"Exec";"";""
"1";"expand";"";""
"1";"Expedia";"";""
"1";"ExpoWest";"";""
"1";"extralight";"";""
"1";"extraordinary";"";""
"1";"F-A-N-T-A-S-T-I-C";"";""
"1";"Fabulous";"";""
"1";"fair";"";""
"1";"faith";"";""
"1";"fancy";"";""
"1";"fastest";"";""
"1";"Fastest";"";""
"1";"feature";"";""
"1";"Fedora";"";""
"1";"feelbetter";"";""
"1";"feeling";"";""
"1";"fees";"";""
"1";"FerrisSalameh";"";""
"1";"Fidencio";"";""
"1";"fifth";"";""
"1";"Figured";"";""
"1";"filing";"";""
"1";"finest";"";""
"1";"fingers";"";""
"1";"finish";"";""
"1";"FinleyBklynCFS";"";""
"1";"firstclass";"";""
"1";"firstlove";"";""
"1";"fit";"";""
"1";"fitz";"";""
"1";"Fixed";"";""
"1";"fixing";"";""
"1";"flailing";"";""
"1";"FLAWLESS";"";""
"1";"fleetâ";"";""
"1";"Flighting";"";""
"1";"flightnightmare";"";""
"1";"flybetter";"";""
"1";"FlyFiâ";"";""
"1";"follow-up";"";""
"1";"FOOTAGE";"";""
"1";"forcing";"";""
"1";"forget";"";""
"1";"forth";"";""
"1";"FOUND";"";""
"1";"fourth";"";""
"1";"Fran";"";""
"1";"Freaky";"";""
"1";"frequentflyerappreciates";"";""
"1";"friend's";"";""
"1";"Frustrating";"";""
"1";"FUN";"";""
"1";"function";"";""
"1";"gerri_elliott";"";""
"1";"gettin";"";""
"1";"giggled";"";""
"1";"gladly";"";""
"1";"Gladys";"";""
"1";"Glenn";"";""
"1";"glowing";"";""
"1";"gmail";"";""
"1";"Gonna";"";""
"1";"good!!!ðŸ";"";""
"1";"goodcustomerservice";"";""
"1";"goodgenes";"";""
"1";"goodthingscome";"";""
"1";"GoPatriots";"";""
"1";"Gotcha";"";""
"1";"gr8";"";""
"1";"gracious";"";""
"1";"grand";"";""
"1";"Grand";"";""
"1";"grateful";"";""
"1";"gratitude";"";""
"1";"Greatcustomerserviceâœˆâ";"";""
"1";"Greatest";"";""
"1";"Greetings";"";""
"1";"Greg";"";""
"1";"Guess";"";""
"1";"guysðŸ";"";""
"1";"hahah";"";""
"1";"handy";"";""
"1";"hang";"";""
"1";"hanging";"";""
"1";"happily";"";""
"1";"happiness";"";""
"1";"happytweet";"";""
"1";"Hartford";"";""
"1";"hats";"";""
"1";"Havana";"";""
"1";"Hayes";"";""
"1";"headaches";"";""
"1";"heartbroken";"";""
"1";"hectic";"";""
"1";"HeinekenUSACorp";"";""
"1";"Helene";"";""
"1";"Heller";"";""
"1";"Hello";"";""
"1";"HELP";"";""
"1";"helpful.I'm";"";""
"1";"henrikwagner73";"";""
"1";"here...When";"";""
"1";"hgeronemus";"";""
"1";"High";"";""
"1";"hipunis";"";""
"1";"history";"";""
"1";"hizouse";"";""
"1";"HoldOn";"";""
"1";"holz";"";""
"1";"Hooooo";"";""
"1";"hopes";"";""
"1";"however";"";""
"1";"http://t.co/0HXLNvZknP";"";""
"1";"http://t.co/0LiwEcAsOe";"";""
"1";"http://t.co/1G9RnmYUQeâ";"";""
"1";"http://t.co/3kVkd8yRxaâ";"";""
"1";"http://t.co/3X9NRUOvtS";"";""
"1";"http://t.co/5Db9eSBNzG";"";""
"1";"http://t.co/62GoDFaKNBâ";"";""
"1";"http://t.co/7VeE44MACM";"";""
"1";"http://t.co/9rAGncw2Bk";"";""
"1";"http://t.co/9xkiy0Kq2j";"";""
"1";"http://t.co/a0YoSJHZMc";"";""
"1";"http://t.co/a7NvbJ8ipxâ";"";""
"1";"http://t.co/aIyC9WV5oqâ";"";""
"1";"http://t.co/C7tpdKqULM";"";""
"1";"http://t.co/CSddCCMvbD";"";""
"1";"http://t.co/dJJjN9sLHT";"";""
"1";"http://t.co/DoCmvoTWTI";"";""
"1";"http://t.co/dRW08djHAI";"";""
"1";"http://t.co/dXuX6DBfd3";"";""
"1";"http://t.co/dzKc3auZU9";"";""
"1";"http://t.co/E0R0NTO4TR";"";""
"1";"http://t.co/EUl6sDURbU";"";""
"1";"http://t.co/fA7Nygn1Ux";"";""
"1";"http://t.co/FvlxIRh1F1";"";""
"1";"http://t.co/g12sn5qsqZâ";"";""
"1";"http://t.co/GGuAA1JvDF";"";""
"1";"http://t.co/Gt6umHbh43";"";""
"1";"http://t.co/hap4gboSTU";"";""
"1";"http://t.co/Hi6Fl1AX9E";"";""
"1";"http://t.co/iIMTJxcvLG";"";""
"1";"http://t.co/Ij4xL01tKX";"";""
"1";"http://t.co/J6icLV8DTs";"";""
"1";"http://t.co/JGdu5us8Dz";"";""
"1";"http://t.co/JhXWMuTx4G";"";""
"1";"http://t.co/JMnkJ6Bmc2â";"";""
"1";"http://t.co/jWL26G6lRw";"";""
"1";"http://t.co/K7uBOTMr1r";"";""
"1";"http://t.co/kDMq0jps02";"";""
"1";"http://t.co/KFUyYoKUFv";"";""
"1";"http://t.co/kVXs1lCqLpâ";"";""
"1";"http://t.co/LA397zaoAY";"";""
"1";"http://t.co/LT1pYKfvRq";"";""
"1";"http://t.co/LYcARlTFHlâ";"";""
"1";"http://t.co/NA5G5EAKPA";"";""
"1";"http://t.co/NRpWmGyv3e";"";""
"1";"http://t.co/NY6CS7jRuV";"";""
"1";"http://t.co/obqIro1bUJ";"";""
"1";"http://t.co/OoEJ4d4JoP";"";""
"1";"http://t.co/OxY1Jnpjm3";"";""
"1";"http://t.co/p7fSLuxEGW";"";""
"1";"http://t.co/qqlzk2jkzR";"";""
"1";"http://t.co/r7ibqr4CYd";"";""
"1";"http://t.co/rKorHvR9z1";"";""
"1";"http://t.co/sGckBopATAâ";"";""
"1";"http://t.co/T1RYpzEBc8";"";""
"1";"http://t.co/t9s68korSN";"";""
"1";"http://t.co/VAhdekVOKe";"";""
"1";"http://t.co/vOUUFRN4jSâ";"";""
"1";"http://t.co/vOxcghciJi";"";""
"1";"http://t.co/vv8cFyhKVb";"";""
"1";"http://t.co/X4rsvAGIjN";"";""
"1";"http://t.co/xDjzkC34GB";"";""
"1";"http://t.co/XGgCNTco8m";"";""
"1";"http://t.co/YiwLhQhZgp";"";""
"1";"http://t.co/Yxn00pnOav";"";""
"1";"http://t.co/zf5wjgtXzT";"";""
"1";"https://t.co/3QYEzHjGsb";"";""
"1";"https://t.co/64kN6GEEP8";"";""
"1";"https://t.co/Bzwgp7aDVE";"";""
"1";"https://t.co/fWZClBvuG4";"";""
"1";"https://t.co/IGkoGyWksr";"";""
"1";"https://t.co/kdHRUF54sW";"";""
"1";"hub";"";""
"1";"human";"";""
"1";"humor";"";""
"1";"husbands";"";""
"1";"IAdore";"";""
"1";"Iberia";"";""
"1";"Icing";"";""
"1";"ideal";"";""
"1";"idk";"";""
"1";"IFC";"";""
"1";"ILM";"";""
"1";"ilookyoung";"";""
"1";"IMO";"";""
"1";"improvement";"";""
"1";"including";"";""
"1";"inconvenience";"";""
"1";"IND";"";""
"1";"India";"";""
"1";"Indianapolis";"";""
"1";"Input";"";""
"1";"installation";"";""
"1";"installing";"";""
"1";"instant";"";""
"1";"interior";"";""
"1";"internship";"";""
"1";"intimate";"";""
"1";"ionlyflyblue";"";""
"1";"irritating";"";""
"1";"it'd";"";""
"1";"it'll";"";""
"1";"Italy";"";""
"1";"ItsLaLoca";"";""
"1";"Itâ";"";""
"1";"itâ";"";""
"1";"Jacqueline";"";""
"1";"jamaica";"";""
"1";"Jan";"";""
"1";"Janna";"";""
"1";"jannasaurusrex";"";""
"1";"Jeanine";"";""
"1";"jeff_hofmann";"";""
"1";"JET";"";""
"1";"JetBae";"";""
"1";"JETBLUE";"";""
"1";"jetbluefame";"";""
"1";"jetblueforever";"";""
"1";"jetbluerocks";"";""
"1";"JetBlueSoFly";"";""
"1";"jetgreen";"";""
"1";"jetred";"";""
"1";"JetSetter";"";""
"1";"jfk&amp;amp;gt;roc";"";""
"1";"JFK-LAX";"";""
"1";"JFK-SFO";"";""
"1";"jlhalldc";"";""
"1";"Joanna";"";""
"1";"Joanne";"";""
"1";"Joe";"";""
"1";"John.â";"";""
"1";"July";"";""
"1";"jumping";"";""
"1";"Junction";"";""
"1";"JustDoIt";"";""
"1";"Kate";"";""
"1";"killing";"";""
"1";"king";"";""
"1";"kit";"";""
"1";"Know";"";""
"1";"Knowing";"";""
"1";"KUDOS";"";""
"1";"L_Burley11";"";""
"1";"ladies";"";""
"1";"Landing";"";""
"1";"Large";"";""
"1";"Larry";"";""
"1";"latte";"";""
"1";"laundry";"";""
"1";"LaurieAMeacham";"";""
"1";"LAX-MAD";"";""
"1";"lay";"";""
"1";"lead";"";""
"1";"leatherseats";"";""
"1";"leave";"";""
"1";"legacy";"";""
"1";"Leopolds_IC";"";""
"1";"LHRDFW";"";""
"1";"LieFlat";"";""
"1";"LifeIsGood";"";""
"1";"lift";"";""
"1";"Lilly";"";""
"1";"livethelegend";"";""
"1";"LIVING";"";""
"1";"LMAO";"";""
"1";"Lmfaooo";"";""
"1";"loading";"";""
"1";"LobsterMac";"";""
"1";"located";"";""
"1";"Logan";"";""
"1";"logistics";"";""
"1";"Lol";"";""
"1";"Longing";"";""
"1";"LookforwardtoflywithAA";"";""
"1";"lookin";"";""
"1";"LostinLove";"";""
"1";"Loved";"";""
"1";"LoveSongFriday";"";""
"1";"LOVESOUTHWESTAIR";"";""
"1";"Loving";"";""
"1";"lowest";"";""
"1";"loyalmosaicmember";"";""
"1";"loyalRRmember";"";""
"1";"LTALJX";"";""
"1";"lucycat";"";""
"1";"luxurious";"";""
"1";"Luz";"";""
"1";"madness";"";""
"1";"MakingLoveOutofNothingAtAll";"";""
"1";"makingthingseasy";"";""
"1";"MandarinJourney";"";""
"1";"Marisol";"";""
"1";"Mark";"";""
"1";"marketing";"";""
"1";"Marsha";"";""
"1";"mci";"";""
"1";"MDE";"";""
"1";"me...be";"";""
"1";"measured";"";""
"1";"meeting";"";""
"1";"meggersrocks";"";""
"1";"mentions";"";""
"1";"mercy";"";""
"1";"mgr";"";""
"1";"MIA";"";""
"1";"MiAmore";"";""
"1";"MIDOExhibition";"";""
"1";"Might";"";""
"1";"mikes";"";""
"1";"miles.Thank";"";""
"1";"Mintalicious";"";""
"1";"MintyFresh";"";""
"1";"miraculously";"";""
"1";"misplaced";"";""
"1";"misread";"";""
"1";"Missing";"";""
"1";"Mommy";"";""
"1";"momsgoodeats";"";""
"1";"money";"";""
"1";"month's";"";""
"1";"mosaic";"";""
"1";"Mosaic...can't";"";""
"1";"mosaicmecrazy";"";""
"1";"Moves";"";""
"1";"movies";"";""
"1";"mths";"";""
"1";"Mumbai";"";""
"1";"Murdock";"";""
"1";"must";"";""
"1";"mxo42";"";""
"1";"mypompanobeach";"";""
"1";"Myrtle";"";""
"1";"napkins";"";""
"1";"NASDAQ:JBLU";"";""
"1";"NATCA";"";""
"1";"national";"";""
"1";"NatProdExpo";"";""
"1";"natural";"";""
"1";"NaviMumbai";"";""
"1";"near";"";""
"1";"negative";"";""
"1";"neighboring";"";""
"1";"nervous";"";""
"1";"NewOrleans";"";""
"1";"Newplanesmell";"";""
"1";"Nicest";"";""
"1";"Night";"";""
"1";"NinaDavuluri";"";""
"1";"nlrphoto";"";""
"1";"NoCharge";"";""
"1";"nofilterneeded";"";""
"1";"nokidhungry";"";""
"1";"None";"";""
"1";"noplacelikehome";"";""
"1";"northeast";"";""
"1";"notes";"";""
"1";"notify";"";""
"1";"NUTS";"";""
"1";"NY-ers";"";""
"1";"nyjets";"";""
"1";"Oct";"";""
"1";"offered";"";""
"1";"offering";"";""
"1";"official";"";""
"1";"Ohare";"";""
"1";"okie";"";""
"1";"Olavarria";"";""
"1";"older";"";""
"1";"OMA";"";""
"1";"ondemand";"";""
"1";"onlyblue";"";""
"1";"OOH";"";""
"1";"operating";"";""
"1";"Optimistic";"";""
"1";"Orange";"";""
"1";"ORD-NRT";"";""
"1";"ORD.We";"";""
"1";"origin";"";""
"1";"original";"";""
"1";"originally";"";""
"1";"outlets";"";""
"1";"outta";"";""
"1";"overhead";"";""
"1";"Oveur";"";""
"1";"pace";"";""
"1";"packages";"";""
"1";"paint";"";""
"1";"Pandora's";"";""
"1";"pants";"";""
"1";"par";"";""
"1";"partnered";"";""
"1";"partnership";"";""
"1";"Pascucci";"";""
"1";"passes";"";""
"1";"paulgordonbrown";"";""
"1";"paulgordonbrown,I";"";""
"1";"PAX";"";""
"1";"Payton";"";""
"1";"PaytonTaylor129";"";""
"1";"peculiar";"";""
"1";"People";"";""
"1";"permissions";"";""
"1";"persistence";"";""
"1";"PGAShow";"";""
"1";"Phillip";"";""
"1";"PHLAirport";"";""
"1";"photos!â";"";""
"1";"PHX-PHL";"";""
"1";"pie";"";""
"1";"Piela";"";""
"1";"Pimentel";"";""
"1";"PITT";"";""
"1";"PJs";"";""
"1";"plane,looks";"";""
"1";"planning";"";""
"1";"Platinum";"";""
"1";"playlist";"";""
"1";"please!!!!!ðŸ";"";""
"1";"PLEASE!!!ðŸ";"";""
"1";"pointy";"";""
"1";"policies";"";""
"1";"portion";"";""
"1";"portlandjetport";"";""
"1";"post";"";""
"1";"posted";"";""
"1";"Power";"";""
"1";"pple";"";""
"1";"pre";"";""
"1";"preciation";"";""
"1";"presented";"";""
"1";"processed";"";""
"1";"promotion";"";""
"1";"PROUD";"";""
"1";"Provides";"";""
"1";"provides";"";""
"1";"PTO";"";""
"1";"pure";"";""
"1";"purpose";"";""
"1";"push";"";""
"1";"quickie";"";""
"1";"quiet";"";""
"1";"rack";"";""
"1";"Range";"";""
"1";"rdu";"";""
